compound,aurl,log(kappa),spacegroup_relax,agl_debye,agl_gruneisen,agl_heat_capacity_Cp_300K,agl_heat_capacity_Cv_300K,agl_thermal_expansion_300K,agl_vibrational_entropy_300K_atom,agl_vibrational_free_energy_300K_atom,agl_bulk_modulus_static_300K,agl_bulk_modulus_isothermal_300K
N1Sc1,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/FCC/N1Sc1_ICSD_155049,1.845669691,0.9780701754385964,0.3858295268953717,0.5002108890311255,0.01474692718502555,0.011088718118961473,0.04979193395241245,0.10351806719379955,0.6819759456759275,0.41454886654337764,0.4112235868190767
In3Pr1,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/CUB/In3Pr1_ICSD_59489,0.586213606,0.9605263157894736,0.10333461937656604,0.5949805764218705,0.04266349052221264,0.03830068185556698,0.12947306900491598,0.38610880381360724,0.4288295561925338,0.12295857396662109,0.11788470465027474
Ga2Se4Tl2,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/BCT/Ga1Se2Tl1_ICSD_100131,0.147317613,0.6052631578947367,0.08393830747307789,0.5697908302829824,0.08681667196412168,0.08149418840080225,0.15457087145537415,0.43335813739449086,0.39453038138259366,0.09211464973941176,0.08764957274729095
Be6Cl12,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/BCC/Be1Cl2_ICSD_173561,0.6047497,0.9429824561403508,0.21840632120045333,0.48098195658587645,0.17329174540081943,0.16939689726189544,0.13456283313822567,0.21759811359671544,0.5615288681206911,0.08025777107311464,0.07756700333158789
C4Nb16Zn8,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/FCC/C1Nb4Zn2_ICSD_42938,0.647658718,0.9868421052631579,0.1938999568430999,0.501448625323723,0.26911048162598106,0.2721186907388622,0.052775588789180206,0.2414498321925329,0.5410223200492543,0.4074309679705924,0.4037280857203616
Ge2Os2Th1,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/BCT/Ge2Os2Th1_ICSD_637475,1.004454652,0.6008771929824561,0.14340652521574793,0.5708913280326767,0.050280648687919365,0.04746075629541672,0.05102049770872859,0.30823935203043656,0.487326036900136,0.40160805892429535,0.3973484493367693
Cs2Gd2S4,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/HEX/Cs1Gd1S2_ICSD_602861,0.469007134,0.8421052631578947,0.10757106182908745,0.5083960028823823,0.08395290271427623,0.08041466931363048,0.11086910355212881,0.3748601767904801,0.43710220494211943,0.1017814057679288,0.09888733653610897
Co2S6Ta9,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/HEX/Co2S6Ta9_ICSD_624869,0.581052624,0.8201754385964911,0.13964320956201054,0.5169902429558784,0.17112304881924967,0.1715522945624205,0.05137151592481891,0.31354147755899403,0.48323368958510465,0.3785913240245548,0.37514091221940465
Er4Ir4Si4,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/ORC/Er1Ir1Si1_ICSD_413856,0.730688626,0.26315789473684204,0.14199280535936148,0.528207551783352,0.12094264427997108,0.11973100932959353,0.0578653529224899,0.31058931369644166,0.48551012261706356,0.3523212119284439,0.34819780988683574
Nb6Te8,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/HEX/Nb3Te4_ICSD_16606,0.609049866,0.763157894736842,0.13537233215803224,0.5403000799976414,0.14234529393889647,0.14106216085715492,0.06786937208106414,0.3213151821352698,0.4772683705710027,0.20034442177581688,0.19721742669706332
As4Zr4,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/HEX/As1Zr1_ICSD_20291,0.878777357,0.8421052631578947,0.1641486304960364,0.5157136655662328,0.0793308441116168,0.07704030745868683,0.06277960794775445,0.27851076769893346,0.5106791636690851,0.2619014081307167,0.2585216164489435
As1In1,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/FCC/As1In1_ICSD_165462,0.636698473,0.9385964912280701,0.09620752784832357,0.5838823802920108,0.021393638164030167,0.017195956270775282,0.12999959632905148,0.4015345955844456,0.41755722092045117,0.1039017807241945,0.09968536273606371
Ag2Dy2Se4,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/BCT/Ag1Dy1Se2_ICSD_605084,0.232930072,0.4692982456140351,0.08677989853576454,0.5326069533756598,0.08492984656008887,0.08133180542849917,0.10841197603949657,0.4226165763902804,0.4022719225642911,0.1317933560221557,0.12794715191537723
Rh2Si2Y1,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/BCT/Rh2Si2Y1_ICSD_602257,1.122684336,0.6008771929824561,0.20611398695368183,0.5519601773314627,0.04768163576096487,0.044665293377607336,0.060146971327077005,0.22844363784658378,0.5520920676660359,0.35579269262401225,0.35106978956346363
In4Rh2Yb2,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/ORCC/In2Rh1Yb1_ICSD_152048,0.18792099,0.26754385964912275,0.08732236694912604,0.5960292860421675,0.08561024935295372,0.0813208828070438,0.11788946787393528,0.42192610351345755,0.40277100581173764,0.15374070220239094,0.14804895170455196
Cs1F3Mg1,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/CUB/Cs1F3Mg1_ICSD_290360,0.524068817,0.9605263157894736,0.15574320035891598,0.5724605083534176,0.052572292796741894,0.04713125721484659,0.18841429275972274,0.2956117408243364,0.4971563756588102,0.12796972905184048,0.12031857022973552
Sn4Y2,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/ORCC/Sn2Y1_ICSD_416771,0.566054295,0.26754385964912275,0.10657622193014883,0.5362114071817179,0.06292712914031039,0.05932490772023264,0.1026201754740062,0.3765726279878277,0.435839725041891,0.12878148301291809,0.12525238436051578
B6H6K2,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/FCC/B6H6K2_ICSD_65507,1.019282496,0.9780701754385964,0.3783948793623364,0.40673331546884545,0.10577539023615007,0.10327425967017906,0.10700790317513525,0.106705619537087,0.6776973160462143,0.1410327655069316,0.13818269540780512
Ba2Pt4,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/FCC/Ba1Pt2_ICSD_58675,0.219752135,0.9868421052631579,0.07831267417068725,0.6394044338189474,0.06402806836161941,0.06023366982531889,0.09419573828783842,0.4457817452506206,0.38561115709282323,0.21632232062123147,0.20974072151629553
P1Pt1Y1,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/HEX/P1Pt1Y1_ICSD_77779,0.840627938,0.8114035087719298,0.12594800482711976,0.5691408892590452,0.03075043398381424,0.0272388333853857,0.0689224267293351,0.3375059864684971,0.4649656189602019,0.29259947564283734,0.2875752579865502
Be8Fe4,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/HEX/Be2Fe1_ICSD_106318,1.456706047,0.8421052631578947,0.3571315326935571,0.3480314707969095,0.09287218696406929,0.09135585922546817,0.0689224267293351,0.11728927410213762,0.6640842735779059,0.27207048378082416,0.26989520475431544
Co4N12,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/BCC/Co1N3_ICSD_162105,1.132675849,0.8859649122807016,0.4127920938860932,0.5475452393003356,0.11284836588066406,0.11138284975125914,0.05804086203053506,0.09186143347073156,0.6984459183650457,0.48763398597776253,0.4816671201772579
Bi2Ca4,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/BCT/Bi1Ca2_ICSD_42136,0.56744751,0.6008771929824561,0.09759907725651176,0.469523832956705,0.06365678080062592,0.05964312009196556,0.1368444515428128,0.39671109330004944,0.4210735815142993,0.06857310329472599,0.06626018398048152
Ca2Ir2Sn4,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/ORCC/Ca1Ir1Sn2_ICSD_410773,0.373693398,0.26754385964912275,0.10705406584557074,0.6111773138909027,0.08410134788212406,0.08044124769250519,0.09682837490851587,0.3760165227020911,0.4362492755061309,0.18575170734145466,0.18020849291951826
Co1Ti1,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/CUB/Co1Ti1_ICSD_102705,1.452034971,0.9605263157894736,0.22272106778916434,0.4969508262855602,0.01883999706602492,0.015093169596926873,0.08155908250858676,0.21210865806890628,0.5663846120885044,0.24931729060928123,0.2447516629356846
Mg2O12Ta4,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/TET/Mg1O6Ta2_ICSD_150419,0.951597823,0.587719298245614,0.26563881009600704,0.5235492095440571,0.15959497172556156,0.15962916098174562,0.052600079681135045,0.1748250842911438,0.6011107026632057,0.5034010514406191,0.4985285677373328
Dy6Ge8,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/ORCC/Dy3Ge4_ICSD_84342,0.512904422,0.26754385964912275,0.1221714812467962,0.5078237440525412,0.14444622966737805,0.14239799746114587,0.08840393772234809,0.3448422607847401,0.45943939397356415,0.17184988117903116,0.16824175849303385
B8Os6Sc2,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/ORCC/B4Os3Sc1_ICSD_91244,1.099849769,0.26754385964912275,0.25047705379838503,0.5162600303313752,0.14411685603612984,0.14417073892335142,0.04487767892714792,0.18665531701875387,0.5897210952317591,0.6586384889062563,0.6541070910001395
Cu1Mg1Sn1,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/FCC/Cu1Mg1Sn1_ICSD_103054,-0.394718663,0.9385964912280701,0.047197629403599374,0.5529312047576636,0.03311717388343038,0.028446875318348906,0.16984016385530323,0.5561818850713782,0.30750180982515174,0.09941884505109529,0.09422997331528438
Ru4Si4,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/CUB/Ru1Si1_ICSD_650618,1.113889897,0.8596491228070174,0.24434244361076218,0.5610541728536435,0.07281707014645426,0.07061853421769673,0.04961642484436729,0.1919231150605375,0.5847692783026208,0.5319180839607596,0.5267338776984833
Al1Co2Ti1,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/FCC/Al1Co2Ti1_ICSD_185966,2.329412118,0.9780701754385964,0.21463357131344007,0.1125619808748199,0.03705261246031275,0.03450543498720998,0.025045149718044616,0.2181032180449594,0.5610848125787923,0.228024936500075,0.2291707158683737
Cu5Nd1,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/HEX/Cu5Nd1_ICSD_103059,0.815353238,0.8289473684210525,0.09907081764754468,0.2952049894051068,0.061787768816734846,0.059538627013375915,0.07050200870174156,0.3897259401342362,0.4261787543441442,0.1765041189754588,0.17542170768460358
B2Ta4,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/BCT/B1Ta2_ICSD_42525,1.469553996,0.6052631578947367,0.20850981049408446,0.46597375668651425,0.05651779071676313,0.054220766714141236,0.040665460334064034,0.2251825266030667,0.5549081781544519,0.5395017243807906,0.5371813897546242
Cd1Cs1F3,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/CUB/Cd1Cs1F3_ICSD_290343,0.212738782,0.9605263157894736,0.10996405509950734,0.6189766061781489,0.05489851589760427,0.04876091233598683,0.2044610905082919,0.3766069554746016,0.43581424089956766,0.10905901971564756,0.10132028747236063
Bi4Ir4Se4,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/CUB/Bi1Ir1Se1_ICSD_616741,0.472034951,0.8596491228070174,0.11701708789653438,0.6198621831908441,0.12438098365007458,0.12189732925157397,0.07646931837527707,0.35478546252512405,0.45199441604102725,0.25494254335943006,0.24928143342883735
Al1Fe2V1,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/FCC/Al1Fe2V1_ICSD_107814,1.497376161,0.9780701754385964,0.30661404377135176,0.5323091716316248,0.03359233813364257,0.030333394087381123,0.056812298274218936,0.14616751754698526,0.6305967574247936,0.4487615810686163,0.44365683501437136
Ag3Er3Ge3,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/HEX/Ag1Er1Ge1_ICSD_605108,0.504623077,0.8201754385964911,0.11797607770902475,0.5661371777539969,0.09406778181005306,0.09040595524623339,0.1054283212027288,0.35473446168763145,0.45203252949282047,0.17315373116017432,0.16789853862881265
Al4Li4O8,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/TET/Al1Li1O2_ICSD_30249,0.908377772,0.39473684210526316,0.3599514250197093,0.4890246530812904,0.12429296439760952,0.1225606964612964,0.07734686391550288,0.11582888473624377,0.665911464030148,0.29087055102940307,0.28611182885196274
Ge4Pt4Zr4,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/ORC/Ge1Pt1Zr1_ICSD_260793,0.659533054,0.26315789473684204,0.1471736145627957,0.5746718614786859,0.12079315126387963,0.11926643383035873,0.06032248043512217,0.30287445624034975,0.49148739437048533,0.36967634349483597,0.36443044024064264
Li4O10Si4,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/ORCC/Li2O5Si2_ICSD_78562,1.014503738,0.15350877192982457,0.4053126337449977,0.5029297658244883,0.12873479310236433,0.12762697237967588,0.0629551170557996,0.09499111947917162,0.6938869631697763,0.3174132924995115,0.31350767957304454
Bi16O24,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/BCC/Bi2O3_ICSD_168813,-0.278906109,0.894736842105263,0.0934357501118782,0.5425554530328974,0.41971910681415714,0.4213777692759329,0.08384070091317389,0.40456816462991885,0.4153500235671936,0.2503850889907715,0.24505120858667048
Rh1Yb1,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/CUB/Rh1Yb1_ICSD_108726,0.685330531,0.9605263157894736,0.0872799128993847,0.5491687971569437,0.02133415531206667,0.017284939226898312,0.11824048609002563,0.422224262255722,0.40255563098059827,0.16145906697140572,0.15598896940289808
Ag2Ti2,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/TET/Ag1Ti1_ICSD_605934,0.708093569,0.5570175438596491,0.13494260283231718,0.5671574039031253,0.0412509910897971,0.037450173731576,0.09998753885332878,0.32404666929713294,0.4751818282278598,0.20422280181207658,0.19843413082599146
Cu2O3Sr1,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/ORCC/Cu2O3Sr1_ICSD_416902,0.728172721,0.2763157894736842,0.1882950788539161,0.5521854556943413,0.059286555059185966,0.05553730668689439,0.10595484852686429,0.24983750838939262,0.5340103695651683,0.23796227718228455,0.23097713620638013
Ca3Cd3Pb3,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/HEX/Ca1Cd1Pb1_ICSD_58877,0.030069178,0.8201754385964911,0.07266251186177942,0.5529389729770733,0.09835138543001946,0.09264946169316507,0.1675585454507161,0.4654425681040174,0.3715628544945683,0.07757305331267408,0.0736514157533573
Al6C6Gd2,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/HEX/Al3C3Gd1_ICSD_606207,1.191970516,0.8421052631578947,0.31564920897963533,0.4835843100880951,0.11594440815784787,0.11469422448914354,0.06084900775925765,0.1403838264182573,0.6369472703777291,0.33800589788212415,0.334272367028027
N1Pd1,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/FCC/N1Pd1_ICSD_183193,0.853375717,0.9780701754385964,0.15893055607116258,0.608119224849987,0.02015130928638042,0.01631191569891634,0.08191010072467708,0.28655026510137255,0.5042896802754994,0.44749158256807786,0.43684502971447126
Ge6Ir7Y4,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/BCC/Ge6Ir7Y4_ICSD_636762,0.69156505,0.9956140350877192,0.16132590789990148,0.5743481856699522,0.16914540990076876,0.16868401416824202,0.05962044400294153,0.28232994579886,0.5076364021803601,0.36976267612993513,0.36462251531455725
As1Mn1Pd2,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/FCC/As1Mn1Pd2_ICSD_107955,0.12766513,0.9780701754385964,0.08492371313874063,0.6033236440677892,0.04259607895187233,0.03867168689766749,0.10209364814987074,0.4273802507691564,0.3988356227715471,0.2523730115095034,0.24446355032481268
Ru1Ti1,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/CUB/Ru1Ti1_ICSD_106004,1.579550386,0.9605263157894736,0.22357203563064615,0.5089035265504767,0.0185948005770151,0.015056069092716819,0.046632770007599536,0.2104354382850145,0.5678757726994924,0.46052326664515925,0.45716840182105467
Al3Pr1,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/CUB/Al3Pr1_ICSD_58126,1.305392217,0.9605263157894736,0.18160526403800936,0.3828279149390125,0.03892232300969958,0.03584600472716493,0.07120404513392223,0.2554240616655049,0.52939124473121,0.1701882051445163,0.16848596822986817
Al10C6N2,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/HEX/Al5C3N1_ICSD_26859,1.123011628,0.8421052631578947,0.3990926437462284,0.48034496259428866,0.1298011533316335,0.12912373560644252,0.05575924362594796,0.09764806695546872,0.6900979448054072,0.36512797677197734,0.36173910259781544
Al1F6K3,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/FCC/Al1F6K3_ICSD_262078,0.092197633,0.9780701754385964,0.14631651446968452,0.5400411393506546,0.10549631332059617,0.09904320020575307,0.1884476394902513,0.30944767956487657,0.4863914679993595,0.11326523657413928,0.10688337613101351
Hg1Pd1,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/TET/Hg1Pd1_ICSD_104333,0.262491432,0.5307017543859649,0.07457011383015671,0.7392234638259373,0.021892623497647583,0.01741338925521339,0.12947306900491598,0.45982561048247683,0.3755690518771439,0.22178626765843173,0.2100631332475093
Ga10Pd2,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/BCT/Ga5Pd1_ICSD_103908,0.032086646,0.6052631578947367,0.1141448355757012,0.6608084676988866,0.13025626875211752,0.12235061804197155,0.17071770939552905,0.3664391538921829,0.443328454510806,0.14806455863576262,0.13874405767740078
Er2Mg1,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/BCT/Er2Mg1_ICSD_55548,0.643884782,0.6008771929824561,0.07500267342585454,0.4177279353399104,0.03176765013045711,0.028120470980524455,0.10911401247167721,0.45304936459331596,0.3804090092081198,0.09225391791129549,0.09023824168989479
C2O4,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/BCT/C1O2_ICSD_188890,1.67268053,0.5263157894736842,0.605215074338692,0.535318061949613,0.028240313516194493,0.025020230515372246,0.04048995122601887,0.03808644465413635,0.8045884987584937,0.5409580196202273,0.5378902382416899
As6V10,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/BCT/As3V5_ICSD_611571,0.689259121,0.6052631578947367,0.20431440695631303,0.5493319297645454,0.1531479107652436,0.15217556410060554,0.0652367354603867,0.23047974820494216,0.5503417806875306,0.3763307721318254,0.37069574622309526
Ho4In2,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/HEX/Ho2In1_ICSD_104413,0.431391108,0.8421052631578947,0.07592581315189668,0.4731619490468713,0.06349750786759391,0.060275539874231114,0.09612633847633523,0.4501177972228279,0.38250592562689867,0.12040994370203427,0.11779872818861774
Sn2V6,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/CUB/Sn1V3_ICSD_106097,0.471574791,0.969298245614035,0.128322129630988,0.5073084521650372,0.08149534930021202,0.07925687143936194,0.06348164437993509,0.33280115920980485,0.46852482899689457,0.3393645009292118,0.33500408159532075
Ba3O1Pb1,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/CUB/Ba3O1Pb1_ICSD_100791,0.391552567,0.9605263157894736,0.08206325360950227,0.5509995075311411,0.05411926608709017,0.04945231427411135,0.1507096710783806,0.43804825287313714,0.3911590323242666,0.07303036636844043,0.06972553843902417
Dy2Te4,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/TET/Dy1Te2_ICSD_630332,0.316282841,0.5570175438596491,0.07309695830413242,0.49981729924770546,0.06353418255612102,0.060348721437982054,0.08998351969475454,0.45810138986109245,0.3767995074569307,0.1302425492663998,0.12748983031081865
