compound,aurl,log(kappa),agl_heat_capacity_Cv_300K,agl_thermal_expansion_300K,agl_vibrational_free_energy_300K_atom,agl_bulk_modulus_static_300K
Mg2Rh1,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/BCT/Mg2Rh1_ICSD_54254,1.021772103,0.025944248,0.106305867,0.526660166,0.181665675
Cu6Ho6Sb8,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/BCC/Cu3Ho3Sb4_ICSD_658644,0.335042464,0.205523832,0.097003884,0.455725475,0.171820574
Cr4Cu2S8,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/FCC/Cr2Cu1S4_ICSD_53111,0.278877014,0.139022179,0.108587485,0.499738167,0.183352114
Au4Cd4Yb4,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/ORC/Au1Cd1Yb1_ICSD_411545,-0.34859792,0.125671459,0.172999328,0.330254187,0.102599975
B8C8Sc4,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/ORC/B2C2Sc1_ICSD_23834,1.375123839,0.117551582,0.040840969,0.748549772,0.467282203
H1Pd1,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/FCC/H1Pd1_ICSD_638417,0.495377803,0.016801686,0.133509778,0.465305257,0.35324588
Ga4Sc2,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/ORCI/Ga2Sc1_ICSD_103955,0.659277118,0.057461873,0.115607849,0.494947825,0.165399016
Si106,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/TET/Si1_ICSD_189401,0.078587304,1,0.085244774,0.574650721,0.15897814
C1Ta1,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/FCC/C1Ta1_ICSD_155163,1.788308398,0.014550097,0.039787915,0.586827179,0.701080067
Br32Si8,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/CUB/Br4Si1_ICSD_260324,0.103081577,0.413688244,0.14509338,0.462986426,0.054978667
Li2P2Sr2,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/HEX/Li1P1Sr1_ICSD_416889,0.77828369,0.056352862,0.147199489,0.519034016,0.095936459
Ca3Hg1,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/CUB/Ca3Hg1_ICSD_58903,0.102632626,0.039129345,0.201793352,0.340315688,0.045009519
Ga9Ru3Y3,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/CUB/Ga3Ru1Y1_ICSD_635239,0.502209918,0.149439447,0.08594681,0.49789519,0.238846051
B4Hf6Ir10,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/TET/B2Hf3Ir5_ICSD_44316,0.738333354,0.199802563,0.044175642,0.50344735,0.579092053
Fe2Rh4S8,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/FCC/Fe1Rh2S4_ICSD_174045,0.321697828,0.137228685,0.107358921,0.516296162,0.228715598
Pt4Y12,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/ORC/Pt1Y3_ICSD_8016,0.013376595,0.167695153,0.077171355,0.376952863,0.147896437
Ag1Er1,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/CUB/Ag1Er1_ICSD_167893,0.566112091,0.017373048,0.122101686,0.384913388,0.132466296
Ni4P4Th2,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/TET/Ni2P2Th1_ICSD_74786,0.657809952,0.097650566,0.069975481,0.506369389,0.336533699
Ga1Ni2Ta1,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/FCC/Ga1Ni2Ta1_ICSD_103881,0.708131841,0.037595809,0.067693863,0.468607822,0.412367832
Bi1Na1,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/TET/Bi1Na1_ICSD_58816,0.293749159,0.017524145,0.205333371,0.343651178,0.061943438
Ag10S8Sb2,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/ORCC/Ag5S4Sb1_ICSD_16987,-0.322980106,0.20969773,0.160011654,0.39709774,0.116636299
Ge3Ir1Sr1,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/BCT/Ge3Ir1Sr1_ICSD_168861,0.611773212,0.04835095,0.094897775,0.455028157,0.197628124
Cd4Co4Dy16,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/FCC/Cd1Co1Dy4_ICSD_417044,0.113672669,0.252280297,0.099461012,0.399785076,0.127943829
Er2Rh4,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/FCC/Er1Rh2_ICSD_103295,0.96633325,0.057210288,0.062077572,0.500886081,0.342985928
C3W6,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/HEX/C1W2_ICSD_167900,1.135689083,0.084862725,0.037506296,0.539354778,0.737219362
O8Rh4Zn2,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/FCC/O4Rh2Zn1_ICSD_647372,0.610923002,0.131400374,0.072959136,0.558201045,0.433185356
B2Tc2,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/HEX/B1Tc1_ICSD_168897,1.61208949,0.029721691,0.042245042,0.63891406,0.658688471
N3Nb4,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/BCT/N3Nb4_ICSD_76389,1.314252854,0.058774772,0.041894024,0.608520048,0.62612062
Cd4O8Si2,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/FCC/Cd2O4Si1_ICSD_161025,0.491748184,0.134313801,0.082787646,0.539010471,0.352137187
Mo12N4Ni8,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/CUB/Mo3N1Ni2_ICSD_165261,0.797667711,0.221885919,0.047685825,0.578995203,0.586896069
B14Re2Y6,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/ORCC/B7Re1Y3_ICSD_64595,1.141176882,0.184102387,0.052775589,0.633126453,0.417993084
O14Ru4Y4,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/FCC/O7Ru2Y2_ICSD_73799,0.677444518,0.200909024,0.064008172,0.586062429,0.42123283
Ni4Y2,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/FCC/Ni2Y1_ICSD_647083,0.84965953,0.056404563,0.092967175,0.518021438,0.24127018
Ca2Si1,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/FCC/Ca2Si1_ICSD_187352,0.773448529,0.026857306,0.128420014,0.487031954,0.07939081
As2K2Mg2,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/TET/As1K1Mg1_ICSD_610753,0.497305689,0.05843435,0.171419746,0.468298855,0.0705065
Au4Er8,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/ORC/Au1Er2_ICSD_611816,0.001634212,0.125284434,0.091738611,0.352945674,0.150881956
F4Ni2,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/ORC/F2Ni1_ICSD_34307,0.562026257,0.055632698,0.129122051,0.532356223,0.231853107
Ca4Mg4Si4,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/ORC/Ca1Mg1Si1_ICSD_158276,0.715774444,0.1121427,0.118415995,0.557527181,0.109348007
Cd1Pt2Zn1,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/TET/Cd1Pt2Zn1_ICSD_102057,0.566846255,0.038150314,0.084718246,0.438754615,0.331346925
Ca4In4Rh4,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/ORC/Ca1In1Rh1_ICSD_410841,0.111894,0.123271395,0.106130358,0.422977224,0.159405713
Ge7Hf6Ni16,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/FCC/Ge7Hf6Ni16_ICSD_109125,0.348554073,0.290778169,0.072432609,0.506938813,0.384046183
Al1Bi1O3,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/CUB/Al1Bi1O3_ICSD_157549,1.202330264,0.042936606,0.0703265,0.580086736,0.411297761
La2Pd2Sb2,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/HEX/La1Pd1Sb1_ICSD_641676,0.457695731,0.059594332,0.085069265,0.423483073,0.176696777
Ge4La4,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/ORCC/Ge1La1_ICSD_413736,0.59739678,0.079961745,0.090685556,0.450586474,0.140967334
H3Ni1Yb1,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/CUB/H3Ni1Yb1_ICSD_638405,0.70048565,0.04656583,0.184291584,0.512215271,0.198652984
Cr2Cu2O4,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/HEX/Cr1Cu1O2_ICSD_402289,0.685019403,0.073585118,0.085420283,0.555602114,0.345673599
C1Dy3In1,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/CUB/C1Dy3In1_ICSD_56400,1.062803775,0.047982494,0.072608118,0.469634404,0.171409812
As1Ca3Cl3,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/CUB/As1Ca3Cl3_ICSD_36002,0.533226624,0.068154027,0.149656616,0.485428934,0.079795664
Au2Dy2Ge2,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/HEX/Au1Dy1Ge1_ICSD_106279,0.494331338,0.059544452,0.094897775,0.425891438,0.199293663
As12Co4,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/BCC/As3Co1_ICSD_610044,0.659017222,0.154338607,0.08998352,0.537403076,0.231666811
Au2Th1,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/HEX/Au2Th1_ICSD_15444,0.481029637,0.028129245,0.08015501,0.37904572,0.223492928
O4Pt2,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/TET/O2Pt1_ICSD_647316,0.779764549,0.055446285,0.0741877,0.535572345,0.501608513
O24Y16,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/BCC/O3Y2_ICSD_27772,0.422041291,0.383534527,0.067518354,0.556992465,0.309184429
O4S2Sc4,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/HEX/O2S1Sc2_ICSD_2450,0.957141619,0.086805495,0.066114281,0.601574604,0.307946237
Al4Pt8,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/ORC/Al1Pt2_ICSD_58130,0.329918314,0.122155467,0.063832663,0.447151978,0.447600634
Al8Ba4Si8,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/ORC/Al2Ba1Si2_ICSD_249559,0.389626724,0.199151574,0.110518085,0.507747315,0.128367995
Ni2P2Ta8,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/TET/Ni1P1Ta4_ICSD_646156,0.905489878,0.118296505,0.045228697,0.50299901,0.476487988
Ge2Sn2Tb2,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/ORCC/Ge1Sn1Tb1_ICSD_261752,0.608056185,0.059212405,0.099987539,0.440578873,0.147690829
Al3Dy1,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/BCT/Al3Dy1_ICSD_57738,0.937958482,0.03657782,0.104024248,0.507837524,0.157334412
Ir4Li8Mg4,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/CUB/Ir1Li2Mg1_ICSD_180120,0.091156758,0.164215934,0.156150453,0.44732315,0.141975382
Ir4P12,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/BCC/Ir1P3_ICSD_23713,0.878625187,0.148383958,0.059093917,0.570345028,0.367622536
Al8Zr10,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/HEX/Al4Zr5_ICSD_609729,0.618402713,0.178906496,0.065061226,0.50719724,0.228406618
Li1Pb1Pd2,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/FCC/Li1Pb1Pd2_ICSD_104767,-0.241951501,0.039112233,0.153166799,0.343294626,0.177451052
P2Pd2Sr1,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/BCT/P2Pd2Sr1_ICSD_36373,0.632201094,0.047457844,0.102269157,0.487412187,0.218399075
Fe1La1O3,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/CUB/Fe1La1O3_ICSD_29118,1.143754657,0.042885634,0.069975481,0.580836827,0.368949332
Ce1Zn1,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/CUB/Ce1Zn1_ICSD_102303,0.787815275,0.017185143,0.105252812,0.419231958,0.138178336
O3Ru1Sr1,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/CUB/O3Ru1Sr1_ICSD_162777,0.693276597,0.044411889,0.115607849,0.556570737,0.307550925
Fe2In2O6,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/HEX/Fe1In1O3_ICSD_71010,0.275827133,0.092323239,0.145268889,0.561367168,0.334286779
Cl1K1,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/CUB/Cl1K1_ICSD_290513,0.092436401,0.017359541,0.440922757,0.387838201,0.035181685
Ag4O4Rb4,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/BCT/Ag1O1Rb1_ICSD_188526,-0.263436984,0.124523492,0.234915431,0.385808039,0.070068021
Nb10P2Si6,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/HEX/Nb5P1Si3_ICSD_165098,0.770851276,0.171429961,0.050142952,0.551726043,0.414748795
Al1Zr3,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/CUB/Al1Zr3_ICSD_106258,1.143782728,0.036590563,0.062955117,0.507425177,0.223043543
O24Tl16,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/BCC/O3Tl2_ICSD_27988,-0.323650305,0.419404416,0.114203777,0.429944093,0.238918752
P1Tl1,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/FCC/P1Tl1_ICSD_184576,0.500516397,0.017335547,0.155799435,0.392825876,0.095917148
B1Ni6Si2,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/HEX/B1Ni6Si2_ICSD_185117,0.765052806,0.082406591,0.074363209,0.563933173,0.462218113
La3Mg3Tl3,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/HEX/La1Mg1Tl1_ICSD_414439,0.308419269,0.091907452,0.124558814,0.406212042,0.099281622
Ge4Ho4Mg2,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/TET/Ge2Ho2Mg1_ICSD_423453,0.693196505,0.099620279,0.092616156,0.476886334,0.162597749
Co4S4Sb4,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/CUB/Co1S1Sb1_ICSD_624862,0.734056975,0.114773596,0.096477357,0.537107324,0.225635794
Al2Au2O4,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/HEX/Al1Au1O2_ICSD_95663,0.690931099,0.076158124,0.084191719,0.523827822,0.373786231
Cu2F6Rb2,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/BCT/Cu1F3Rb1_ICSD_69656,0.305819811,0.097981521,0.19443952,0.501937697,0.131088836
Rh4Si4Y4,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/ORC/Rh1Si1Y1_ICSD_32562,0.726275569,0.116797557,0.064885717,0.518743699,0.291540765
C1Rh3Sc1,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/CUB/C1Rh3Sc1_ICSD_77385,0.994522151,0.045394924,0.057689844,0.53827098,0.462279454
Ag2I2,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/HEX/Ag1I1_ICSD_15589,-0.716922762,0.039459936,0.277651899,0.244108765,0.044514243
Ir5Sn7,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/BCT/Ir5Sn7_ICSD_76912,0.283226578,0.122739463,0.073310154,0.435244794,0.289053022
Te1U1,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/FCC/Te1U1_ICSD_52508,0.507855872,0.017513404,0.089281483,0.347277594,0.124699313
N4Nb4,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/HEX/N1Nb1_ICSD_644540,1.175723401,0.068495541,0.043824624,0.602668167,0.667314919
Ba2Ga4Se8,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/ORCC/Ba1Ga2Se4_ICSD_24386,0.16083754,0.144198774,0.126313905,0.429000503,0.097333003
In3Pd2,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/HEX/In3Pd2_ICSD_59478,0.182514512,0.049017958,0.153693326,0.421530492,0.17200687
Al8Dy12,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/TET/Al2Dy3_ICSD_150549,0.333880345,0.207946833,0.086473338,0.426074337,0.131406904
N1Tl1,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/FCC/N1Tl1_ICSD_186557,0.683222703,0.016999895,0.128244505,0.444153194,0.227452415
Ga12Pd1Y4,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/BCC/Ga12Pd1Y4_ICSD_103910,0.425855258,0.170423624,0.118240486,0.493497259,0.161539493
Au8Cl24Cs8,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/FCC/Au2Cl6Cs2_ICSD_24515,-0.232043099,0.049867374,0.249902154,0.348456631,0.067574825
Ag1Mg1Sb1,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/FCC/Ag1Mg1Sb1_ICSD_187149,0.077890924,0.02821193,0.146848471,0.365117622,0.112629556
B4C4Tb2,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/TET/B2C2Tb1_ICSD_612659,1.287882313,0.082931969,0.055057207,0.62495326,0.435754888
Sn4Y2Zn2,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/TET/Sn2Y1Zn1_ICSD_183309,0.368662429,0.0805938,0.116485395,0.431216721,0.130801667
O3Pb1Zr1,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/CUB/O3Pb1Zr1_ICSD_262104,0.993159693,0.045706947,0.068571409,0.531864289,0.338644305
Mn1Pb1Rh2,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/FCC/Mn1Pb1Rh2_ICSD_104936,0.548923511,0.038007592,0.09191412,0.447323376,0.288535026
Hg1Se1,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/FCC/Hg1Se1_ICSD_56210,0.018712978,0.017577556,0.155448417,0.32306157,0.118979548
Bi1Dy2O2,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/BCT/Bi1Dy2O2_ICSD_423915,0.779398056,0.048339663,0.075942791,0.455504688,0.220364051
Bi2O8V2,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/BCT/Bi1O4V1_ICSD_100733,0.570573293,0.116946469,0.069448954,0.517272813,0.323904144
K12Sb4Te12,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/CUB/K3Sb1Te3_ICSD_300182,-0.45947032,0.297677261,0.20840829,0.354469535,0.042243013
H8Mg4,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/CUB/H2Mg1_ICSD_168832,0.718205138,0.095112877,0.199276551,0.64841739,0.116509981
Dy8S12,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/ORC/Dy2S3_ICSD_66532,0.38519144,0.204172339,0.078926446,0.469109837,0.191986968
Cu1Zr2,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/BCT/Cu1Zr2_ICSD_103164,0.962450314,0.027090686,0.069624463,0.474094806,0.234140922
Cs2H4Mg1,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/BCT/Cs2H4Mg1_ICSD_162261,0.178415741,0.070219494,0.368713044,0.422827477,0.042663998
F3Mg1Na1,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/CUB/F3Mg1Na1_ICSD_171813,0.7329893,0.043424119,0.178089092,0.572736929,0.144192994
Ag2Bi2Ca2,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/HEX/Ag1Bi1Ca1_ICSD_659377,0.158766439,0.060347265,0.154044344,0.376936851,0.089206149
Ni1Sn1U1,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/FCC/Ni1Sn1U1_ICSD_105372,0.393468152,0.028107983,0.102269157,0.382319192,0.163688039
Au2Zr6,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/CUB/Au1Zr3_ICSD_58630,0.498023687,0.080423407,0.068044881,0.43681579,0.247422516
Rh8Sn4,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/ORC/Rh2Sn1_ICSD_105931,0.177972019,0.121466978,0.086297828,0.459576512,0.346668696
Ca4Ge8Li4,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/ORC/Ca1Ge2Li1_ICSD_25328,0.315577834,0.160805891,0.157203508,0.487374073,0.098309243
Er1Ni1Sb1,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/FCC/Er1Ni1Sb1_ICSD_103273,0.953146706,0.027214476,0.086473338,0.46652173,0.201806397
Al1C1Sc3,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/CUB/Al1C1Sc3_ICSD_50161,1.357544187,0.040584966,0.066991827,0.611424113,0.212162224
Cu2Er2Pb2,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/HEX/Cu1Er1Pb1_ICSD_627233,0.445809627,0.059778561,0.115607849,0.414019661,0.150644541
Dy4Ni4P4,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/HEX/Dy1Ni1P1_ICSD_630012,0.644413969,0.118386071,0.075065246,0.501985282,0.278620404
Cd1O6Sb2,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/HEX/Cd1O6Sb2_ICSD_181929,0.68880322,0.083696917,0.081734592,0.55159772,0.345298734
Au2Tb1,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/BCT/Au2Tb1_ICSD_58601,0.384105995,0.02814694,0.102269157,0.376237503,0.198227455
In4Li4Se8,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/ORC/In1Li1Se2_ICSD_60838,-0.085077465,0.166245357,0.159309617,0.412682082,0.086989218
Cu2Na2Se2,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/TET/Cu1Na1Se1_ICSD_12155,0.267117732,0.05903473,0.198414802,0.447613624,0.100947841
Be26Sr2,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/FCC/Be13Sr1_ICSD_58737,1.161748218,0.178853703,0.078399919,0.728712961,0.213662367
Au2Dy2Sn2,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/HEX/Au1Dy1Sn1_ICSD_55000,0.442818293,0.059775284,0.098758975,0.414202786,0.173326624
Cd2La1,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/HEX/Cd2La1_ICSD_620070,0.419433621,0.028107364,0.13526487,0.382408274,0.099972283
Cd4Sr2,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/ORCI/Cd2Sr1_ICSD_102067,-0.14512034,0.060685138,0.22304575,0.344919748,0.06264296
Ca2Ge2N4,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/BCT/Ca1Ge1N2_ICSD_23523,0.795377335,0.072208868,0.082963155,0.569875263,0.29262901
O6Re2,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/HEX/O3Re1_ICSD_202338,1.286007122,0.065965862,0.04856337,0.621853667,0.567153159
Cu2Dy2Sn2,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/HEX/Cu1Dy1Sn1_ICSD_627194,0.636515979,0.05898485,0.099461012,0.449504187,0.165072542
Cd33La3,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/CUB/Cd11La1_ICSD_620068,-0.493394861,0.381739576,0.205980999,0.385251222,0.098259261
Rh1Tb1,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/CUB/Rh1Tb1_ICSD_105942,0.792914629,0.017215653,0.072608118,0.414435075,0.240463652
N1Sb1Sr3,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/CUB/N1Sb1Sr3_ICSD_152052,0.763986227,0.047999606,0.121224141,0.469004517,0.098700694
Mg3Tb1,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/FCC/Mg3Tb1_ICSD_642871,0.722961987,0.037782221,0.141407688,0.459517425,0.08654256
Rh5Tb1,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/HEX/Rh5Tb1_ICSD_105944,0.784399734,0.057679961,0.061375535,0.489525115,0.383155594
Al1C1Tb3,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/CUB/Al1C1Tb3_ICSD_43866,1.131516012,0.047638067,0.069273445,0.481642171,0.168126673
Al4Au4Yb4,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/ORC/Al1Au1Yb1_ICSD_370027,0.011206617,0.124403343,0.137721997,0.390089149,0.135425006
Au1Bi1Ca1,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/FCC/Au1Bi1Ca1_ICSD_58399,0.363459668,0.028217136,0.128420014,0.364166364,0.105000704
Nb6Te2,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/CUB/Nb3Te1_ICSD_105244,0.906713672,0.077084726,0.053126607,0.50997623,0.359763994
C16,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/ORC/C1_ICSD_182269,1.962180801,0.031989773,0.016673365,0.96614443,0.881469836
S1Ti1,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/HEX/S1Ti1_ICSD_52193,1.49990967,0.014032183,0.067693863,0.604109262,0.294837308
Al4Pt12,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/TET/Al1Pt3_ICSD_107439,0.296296542,0.163905003,0.061375535,0.451699431,0.475651925
Cl1Na3O1,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/CUB/Cl1Na3O1_ICSD_67319,0.420478898,0.046872391,0.286434375,0.504301362,0.06572708
C2Dy10Ge6,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/HEX/C1Dy5Ge3_ICSD_617597,0.42434742,0.184906656,0.079979501,0.451631549,0.185397289
Cu2S8Zr4,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/FCC/Cu1S4Zr2_ICSD_27027,0.391198076,0.139660424,0.0780489,0.493199793,0.214463215
Br1O1Rb3,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/CUB/Br1O1Rb3_ICSD_77196,-0.111463329,0.049843708,0.379247101,0.351509315,0.03152527
O4Rh2,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/TET/O2Rh1_ICSD_28498,1.066124575,0.05068475,0.064008172,0.599131735,0.492861654
As1Ca3N1,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/CUB/As1Ca3N1_ICSD_56968,1.024514401,0.044781437,0.108236467,0.549988837,0.130650585
Fe1Nb1Sb1,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/FCC/Fe1Nb1Sb1_ICSD_83928,1.152539062,0.026221901,0.056987807,0.516002981,0.362715207
B6Th1,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/CUB/B6Th1_ICSD_24703,1.240304577,0.059553919,0.059971462,0.601494092,0.433901008
Co4Sb12,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/BCC/Co1Sb3_ICSD_161491,0.413951555,0.162039419,0.098934484,0.474602008,0.17190009
Mo2Rh2,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/ORC/Mo1Rh1_ICSD_108608,1.114297325,0.036029869,0.044351152,0.524333527,0.577965185
Bi1Li1,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/TET/Bi1Li1_ICSD_58796,0.061079097,0.017585129,0.197753132,0.319725403,0.078100591
Mn1Ni2Sb1,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/FCC/Mn1Ni2Sb1_ICSD_643107,0.392422575,0.037938051,0.113852758,0.451247708,0.257425743
Pd2Si2Tb1,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/BCT/Pd2Si2Tb1_ICSD_601263,0.745391805,0.047478961,0.075942791,0.48675208,0.288448693
B6Ce2Ni21,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/FCC/B6Ce2Ni21_ICSD_44151,0.235177334,0.287019695,0.078399919,0.522716925,0.439419481
